1;9.1;2019-10-09;09:00:00;46.58;-54.57
1;9.7;2019-10-09;08:00:00;46.57;-54.08
1;8.9;2019-10-09;07:00:00;46.53;-53.6
1;9;2019-10-09;06:00:00;46.58;-53.12
1;9.1;2019-10-09;05:00:00;46.88;-52.87
1;8.8;2019-10-09;04:00:00;47.22;-52.7
1;8.7;2019-10-09;03:00:00;47.55;-52.62
1;8.1;2019-10-09;02:00:00;47.57;-52.7
1;8.2;2019-10-09;01:00:00;47.57;-52.7
1;8.2;2019-10-09;00:00:00;47.57;-52.7
1;8.2;2019-10-08;23:00:00;47.57;-52.7
1;8.2;2019-10-08;22:00:00;47.57;-52.7
1;8;2019-10-08;21:00:00;47.57;-52.7
1;8;2019-10-08;20:00:00;47.57;-52.7
1;8.1;2019-10-08;19:00:00;47.57;-52.7
1;8.1;2019-10-08;18:00:00;47.57;-52.7
1;8;2019-10-08;17:00:00;47.57;-52.7
1;8.1;2019-10-08;16:00:00;47.57;-52.7
1;8.2;2019-10-08;15:00:00;47.57;-52.7
1;8.2;2019-10-08;14:00:00;47.57;-52.7
1;8.1;2019-10-08;13:00:00;47.57;-52.7
1;8.1;2019-10-08;12:00:00;47.57;-52.7
1;8.2;2019-10-08;11:00:00;47.57;-52.7
1;8.5;2019-10-08;10:00:00;47.57;-52.7
1;8.7;2019-10-08;09:00:00;47.57;-52.68
1;8.6;2019-10-08;08:00:00;47.4;-52.63
1;8.9;2019-10-08;07:00:00;47.18;-52.72
1;8.7;2019-10-08;06:00:00;46.97;-52.82
1;8.5;2019-10-08;05:00:00;46.77;-52.92
1;9.4;2019-10-08;04:00:00;46.57;-53.17
1;9;2019-10-08;03:00:00;46.52;-53.55
1;9.1;2019-10-08;02:00:00;46.55;-53.93
1;8.9;2019-10-08;01:00:00;46.57;-54.32
1;10.1;2019-10-08;00:00:00;46.6;-54.72
1;9.7;2019-10-07;23:00:00;46.62;-55.1
1;9.3;2019-10-07;22:00:00;46.63;-55.48
1;9.6;2019-10-07;21:00:00;46.67;-55.87
1;10.1;2019-10-07;20:00:00;46.68;-56.27
1;10;2019-10-07;19:00:00;46.75;-56.63
1;11.2;2019-10-07;18:00:00;46.83;-57
1;11.1;2019-10-07;17:00:00;46.92;-57.37
1;10.3;2019-10-07;16:00:00;47;-57.73
1;9.6;2019-10-07;15:00:00;47.08;-58.12
1;9.1;2019-10-07;14:00:00;47.18;-58.52
1;8.4;2019-10-07;13:00:00;47.27;-58.9
1;9.2;2019-10-07;12:00:00;47.35;-59.27
1;8.9;2019-10-07;11:00:00;47.47;-59.62
1;9.6;2019-10-07;10:00:00;47.62;-59.98
1;9.6;2019-10-07;09:00:00;47.75;-60.33
1;8.9;2019-10-07;08:00:00;47.9;-60.7
1;8.6;2019-10-07;07:00:00;48.05;-61.07
1;8.7;2019-10-07;06:00:00;48.2;-61.43
1;8.8;2019-10-07;05:00:00;48.35;-61.82
1;8.7;2019-10-07;04:00:00;48.5;-62.2
1;8.1;2019-10-07;03:00:00;48.65;-62.58
1;8.6;2019-10-07;02:00:00;48.8;-62.95
1;7.7;2019-10-07;01:00:00;48.95;-63.33
1;8.3;2019-10-07;00:00:00;49.1;-63.7
1;8.3;2019-10-06;23:00:00;49.22;-64.12
1;8.5;2019-10-06;22:00:00;49.28;-64.57
1;8.6;2019-10-06;21:00:00;49.35;-65.03
1;8.2;2019-10-06;20:00:00;49.33;-65.52
1;8.4;2019-10-06;19:00:00;49.28;-66.02
1;7.4;2019-10-06;18:00:00;49.2;-66.48
1;7.3;2019-10-06;17:00:00;49.08;-66.97
1;6.2;2019-10-06;16:00:00;48.93;-67.4
1;5.6;2019-10-06;15:00:00;48.8;-67.83
1;4.8;2019-10-06;14:00:00;48.67;-68.28
1;4.7;2019-10-06;13:00:00;48.53;-68.72
1;5.2;2019-10-06;12:00:00;48.4;-69.13
1;5.1;2019-10-06;11:00:00;48.25;-69.43
1;6.5;2019-10-06;10:00:00;48.07;-69.6
1;7.3;2019-10-06;09:00:00;47.78;-69.85
1;8.9;2019-10-06;08:00:00;47.52;-70.17
1;12.5;2019-10-06;07:00:00;47.28;-70.53
1;15.2;2019-10-06;06:00:00;47;-70.78
1;14.8;2019-10-06;05:00:00;46.83;-71.12
1;14.7;2019-10-06;04:00:00;46.73;-71.33
1;14.8;2019-10-06;03:00:00;46.65;-71.68
1;14.6;2019-10-06;02:00:00;46.57;-72.05
1;14.7;2019-10-06;01:00:00;46.43;-72.33
1;15.2;2019-10-06;00:00:00;46.3;-72.58
1;16.4;2019-10-04;23:00:00;45.5;-73.55
